Latitude,Longitude,Altitude,Vertical Speed,MTE_Value,RA
  32.354736,-110.681323, 7450,  128,  32.354736, Clear of Conflict
           ,           ,     ,     ,           , Clear of Conflict
  32.354923,-110.685630, 7450,   64,  32.354923, Clear of Conflict
  32.354141,-110.690112, 7425, -320,  32.354141, Clear of Conflict
  37.702377,-121.859300, 2975, 6080,  37.702377, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.702835,-121.859650, 3050, 6080,  37.702835, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.703682,-121.860292, 3150, 6080,  37.703682, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.704007,-121.860531, 3200, 5952,  37.704007, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.704712,-121.860936, 3300, 5760,  37.704712, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.705078,-121.861111, 3325, 5760,  37.705078, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.705963,-121.861605, 3425, 5696,  37.705963, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.706406,-121.861754, 3475, 5504,  37.706406, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.707359,-121.862143, 3575, 5312,  37.707359, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.707825,-121.862338, 3625, 5312,  37.707825, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.708802,-121.862620, 3725, 4736,  37.708802, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.709244,-121.862748, 3750, 4736,  37.709244, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.709733,-121.862859, 3800, 4736,  37.709733, RA: Maintain vertical Speed; Crossing Maintain; TIDh: a8b3c2
  37.710292,-121.862979, 3825, 4736,  37.710292, Clear of Conflict; TIDh: a8b3c2
  32.340363,-110.593213, 7025, -832,  32.340363, RA: Level Off
  32.340724,-110.593368, 7025, -640,  32.340724, RA: Level Off
  32.341236,-110.593592, 7025, -832,  32.341236, RA: Climb
  32.342194,-110.594037, 7000, -896,  32.342194, RA: Climb
  32.342651,-110.594257, 6975, -832,  32.342651, RA: Climb
  37.715273,-121.863576, 4125, 2368,  37.715273, Clear of Conflict; TIDh: a8b3c2
  32.343005,-110.594489, 6975, -832,  32.343005, RA: Climb
  32.343750,-110.594881, 6975, -768,  32.343750, RA: Climb
  32.344448,-110.595385, 6950, -704,  32.344448, RA: Climb
  32.344867,-110.595666, 6950,  -64,  32.344867, RA: Climb
  32.345286,-110.596002, 6950, -768,  32.345286, RA: Climb
  32.345891,-110.596563, 6925, -960,  32.345891, RA: Climb
  37.720766,-121.863038, 4225,   64,  37.720766, Clear of Conflict; TIDh: a8b3c2
  32.346817,-110.597443, 6925, -448,  32.346817, RA: Climb
  32.347183,-110.597827, 6900, -832,  32.347183, RA: Climb
  32.347474,-110.598188, 6900, -832,  32.347474, RA: Climb
  32.347474,-110.598188, 6900, -640,  32.347474, RA: Climb
  32.347961,-110.598761, 6900, -832,  32.347961, RA: Climb
  32.348282,-110.599200, 6875, -256,  32.348282, Clear of Conflict
  37.726181,-121.861287, 4225, -384,  37.726181, Clear of Conflict; TIDh: a8b3c2
  32.350708,-110.603320, 6825, -768,  32.350708, Clear of Conflict
  37.732132,-121.858014, 4150, -960,  37.732132, Clear of Conflict; TIDh: a8b3c2
  32.352951,-110.611615, 6750, -640,  32.352951, Clear of Conflict
  36.794563,-119.748113, 2100, 1856,  36.794563, RA: Level Off; TIDh: ad328c
  36.794563,-119.748113, 2100, 1920,  36.794563, RA: Level Off; TIDh: ad328c
  36.794982,-119.749048, 2150, 1920,  36.794982, RA: Level Off; TIDh: ad328c
  36.795122,-119.749340, 2150, 1984,  36.795122, RA: Level Off; TIDh: ad328c
  36.795308,-119.749749, 2175, 1984,  36.795308, RA: Level Off; TIDh: ad328c
  36.795401,-119.749983, 2200, 1984,  36.795401, RA: Level Off; TIDh: ad328c
  36.795773,-119.750977, 2225, 1920,  36.795773, RA: Level Off; TIDh: ad328c
  36.795913,-119.751327, 2250, 1728,  36.795913, RA: Level Off; TIDh: ad328c
  36.795913,-119.751327, 2250, 1728,  36.795913, RA: Level Off; TIDh: ad328c
  36.796188,-119.752121, 2275, 1408,  36.796188, RA: Level Off; TIDh: ad328c
  36.796280,-119.752522, 2275, 1280,  36.796280, RA: Level Off; TIDh: ad328c
  36.796658,-119.753723, 2300, 1088,  36.796658, RA: Level Off; TIDh: ad328c
  36.796783,-119.754295, 2325, 1088,  36.796783, RA: Level Off; TIDh: ad328c
  36.796984,-119.755301, 2350, 1152,  36.796984, RA: Level Off; TIDh: ad328c
  36.797150,-119.756126, 2350, 1280,  36.797150, RA: Level Off; TIDh: ad328c
  36.797379,-119.757671, 2400, 1216,  36.797379, RA: Descend; TIDh: ad328c
  36.797424,-119.758129, 2400, 1216,  36.797424, RA: Descend; TIDh: ad328c
  36.797496,-119.758690, 2400, 1216,  36.797496, RA: Descend; TIDh: ad328c
  36.797542,-119.759918, 2425, 1152,  36.797542, RA: Descend; TIDh: ad328c
  36.797542,-119.759918, 2425, 1152,  36.797542, RA: Descend; TIDh: ad328c
  36.797562,-119.760933, 2450,  896,  36.797562, RA: Descend; TIDh: ad328c
  36.797562,-119.760933, 2450,  896,  36.797562, RA: Descend; TIDh: ad328c
  36.797562,-119.761791, 2475,  704,  36.797562, RA: Descend; TIDh: ad328c
  36.797470,-119.763451, 2475,  256,  36.797470, RA: Descend; TIDh: ad328c
  36.797424,-119.763908, 2475,   64,  36.797424, RA: Descend; TIDh: ad328c
  36.797379,-119.764309, 2475, -128,  36.797379, RA: Descend; TIDh: ad328c
  36.797263,-119.764943, 2475, -192,  36.797263, RA: Descend; TIDh: ad328c
  36.797150,-119.765568, 2475, -192,  36.797150, Clear of Conflict; TIDh: ad328c
  36.795773,-119.771488, 2500,  768,  36.795773, Clear of Conflict; TIDh: ad328c
  36.793585,-119.778910, 2600, 1152,  36.793585, Clear of Conflict; TIDh: ad328c
  32.297012,-110.712469, 7225,-1536,  32.297012, RA: Level Off
  32.296267,-110.711751, 7200,-1920,  32.296267, RA: Level Off
  32.295848,-110.711359, 7200,-1536,  32.295848, RA: Level Off
  32.295502,-110.711041, 7175,-1600,  32.295502, RA: Level Off
  32.294172,-110.709789, 7125,-1280,  32.294172, RA: Climb
  32.293854,-110.709448, 7125,-1536,  32.293854, RA: Climb
  32.293579,-110.709229, 7100,-1472,  32.293579, RA: Climb
  32.293241,-110.708892, 7100,-1536,  32.293241, RA: Climb
  32.292892,-110.708514, 7075,-1344,  32.292892, RA: Climb
  32.292892,-110.708514, 7075,-1344,  32.292892, RA: Climb
  32.292252,-110.707855, 7075,-1088,  32.292252, RA: Climb
  32.291565,-110.707141, 7050,-1152,  32.291565, RA: Climb
  32.291239,-110.706818, 7025,-1408,  32.291239, RA: Climb
  32.290924,-110.706427, 7025,-1280,  32.290924, RA: Climb
  32.290649,-110.706152, 7025,-1280,  32.290649, RA: Climb
  32.290009,-110.705438, 7000,-1344,  32.290009, RA: Climb
  32.289424,-110.704800, 6975,-1024,  32.289424, RA: Climb
  32.289424,-110.704800, 6975, -960,  32.289424, RA: Climb
  32.289051,-110.704352, 6975, -960,  32.289051, RA: Climb
  32.289051,-110.704352, 6975, -960,  32.289051, RA: Climb
  32.288361,-110.703571, 6950,-1088,  32.288361, RA: Climb
  32.287949,-110.703131, 6950, -960,  32.287949, RA: Climb
  32.287655,-110.702726, 6925, -960,  32.287655, RA: Climb
  32.286942,-110.701923, 6925, -768,  32.286942, RA: Climb
  32.286575,-110.701483, 6900, -576,  32.286575, RA: Climb
  32.285934,-110.700769, 6900, -576,  32.285934, RA: Climb
  32.285294,-110.700000, 6900, -896,  32.285294, RA: Climb
  32.284927,-110.699561, 6875, -512,  32.284927, RA: Climb
  32.284629,-110.699195, 6875, -512,  32.284629, RA: Climb
  32.284286,-110.698792, 6875, -448,  32.284286, RA: Climb
  32.284058,-110.698517, 6875, -768,  32.284058, RA: Climb
  32.283698,-110.698130, 6875, -768,  32.283698, RA: Climb
  32.283417,-110.697748, 6850, -512,  32.283417, RA: Climb
  32.283005,-110.697308, 6850, -512,  32.283005, RA: Climb
  32.282720,-110.696953, 6850, -512,  32.282720, RA: Climb
  32.282410,-110.696594, 6850, -512,  32.282410, RA: Climb
  32.281696,-110.695776, 6825, -704,  32.281696, RA: Climb
  32.281357,-110.695386, 6825, -896,  32.281357, RA: Climb
  32.280762,-110.694617, 6825, -448,  32.280762, RA: Climb
  32.280396,-110.694177, 6800, -448,  32.280396, RA: Climb
  32.279984,-110.693738, 6800, -768,  32.279984, RA: Climb
  32.279388,-110.692969, 6800, -384,  32.279388, RA: Climb
  32.278748,-110.692200, 6800, -384,  32.278748, RA: Climb
  32.278437,-110.691852, 6800, -384,  32.278437, RA: Climb
  32.278437,-110.691852, 6800, -384,  32.278437, RA: Climb
  32.278204,-110.691516, 6775, -576,  32.278204, RA: Climb
  32.277832,-110.691067, 6775, -576,  32.277832, RA: Climb
  32.277832,-110.691067, 6775, -512,  32.277832, RA: Climb
  32.277460,-110.690619, 6775, -512,  32.277460, RA: Climb
  32.277145,-110.690222, 6775, -192,  32.277145, RA: Climb
  32.276917,-110.689948, 6775, -320,  32.276917, RA: Climb
  32.276575,-110.689554, 6775, -320,  32.276575, RA: Climb
  32.276575,-110.689554, 6775, -320,  32.276575, RA: Climb
  32.275681,-110.688354, 6775, -320,  32.275681, RA: Climb
  32.275040,-110.687585, 6775,  -64,  32.275040, RA: Climb
  32.274445,-110.686816, 6775,  -64,  32.274445, RA: Climb
  32.274216,-110.686487, 6750, -128,  32.274216, RA: Climb
  32.273922,-110.686079, 6750, -128,  32.273922, RA: Climb
  32.273549,-110.685630, 6775,  128,  32.273549, RA: Climb
  32.273084,-110.684958, 6775,  128,  32.273084, RA: Climb
  32.272479,-110.684173, 6775,    0,  32.272479, RA: Climb
  32.271641,-110.683052, 6775,    0,  32.271641, RA: Climb
  32.271378,-110.682642, 6775,    0,  32.271378, RA: Climb
  32.271149,-110.682312, 6775,  192,  32.271149, RA: Climb
  32.270782,-110.681818, 6775,  256,  32.270782, RA: Climb
  32.270151,-110.680922, 6775,  -64,  32.270151, RA: Climb
  32.269732,-110.680249, 6775,   64,  32.269732, RA: Climb
  32.269173,-110.679408, 6775,   64,  32.269173, RA: Climb
  32.268906,-110.679016, 6775,    0,  32.268906, RA: Climb
  32.268402,-110.678137, 6775, -192,  32.268402, RA: Climb
  32.267120,-110.675830, 6800,  320,  32.267120, RA: Climb
  32.266706,-110.675036, 6800, -192,  32.266706, RA: Climb
  32.266566,-110.674644, 6800, -192,  32.266566, RA: Climb
  32.266566,-110.674644, 6800,   64,  32.266566, RA: Climb
  32.266008,-110.673299, 6800, -192,  32.266008, RA: Climb
  32.265793,-110.672809, 6775,  -64,  32.265793, RA: Climb
  32.265472,-110.671820, 6800,  192,  32.265472, RA: Climb
  32.265335,-110.671436, 6800,    0,  32.265335, RA: Climb
  32.265170,-110.670945, 6800,   64,  32.265170, RA: Climb
  32.265015,-110.670447, 6800,   64,  32.265015, RA: Climb
  32.264832,-110.669843, 6800,   64,  32.264832, RA: Climb
  32.264704,-110.669319, 6775, -192,  32.264704, RA: Climb
  32.264518,-110.668310, 6775, -256,  32.264518, RA: Climb
  32.264518,-110.668310, 6775, -256,  32.264518, RA: Climb
  32.264374,-110.667755, 6775,  -64,  32.264374, RA: Climb
  32.264191,-110.666492, 6775, -128,  32.264191, RA: Climb
  32.264099,-110.665563, 6775,    0,  32.264099, RA: Climb
  32.264006,-110.664498, 6775, -448,  32.264006, RA: Climb
  32.264006,-110.664498, 6775, -320,  32.264006, RA: Climb
  32.264008,-110.663525, 6775, -128,  32.264008, RA: Climb
  32.264008,-110.662921, 6775, -384,  32.264008, RA: Climb
  32.264008,-110.662921, 6775, -192,  32.264008, RA: Climb
  32.264008,-110.662262, 6750, -576,  32.264008, RA: Climb
  32.264099,-110.661218, 6750, -320,  32.264099, Clear of Conflict
  32.265244,-110.655945, 6700, -512,  32.265244, Clear of Conflict
  32.267544,-110.650990, 6650, -512,  32.267544, Clear of Conflict
  32.270370,-110.646991, 6625, -448,  32.270370, Clear of Conflict
           ,           ,     ,     ,           , RA: Monitor vertical Speed
           ,           ,     ,     ,           , Clear of Conflict
           ,           ,     ,     ,           , RA multithreat: descent required; increase/maintain vertical rate
           ,           ,     ,     ,           , Clear of Conflict
           ,           ,     ,     ,           , Clear of Conflict
           ,           ,     ,     ,           , Clear of Conflict
           ,           ,     ,     ,           , Clear of Conflict
           ,           ,     ,     ,           , RA: Level Off
           ,           ,     ,     ,           , RA multithreat: correct upwards; correct downwards; descent required; crossing;      reduce/limit vertical rate
  32.290215,-110.642750, 6850,   64,  32.290215, RA: Climb
  32.290168,-110.642302, 6850,  128,  32.290168, RA: Climb
  32.290168,-110.642302, 6850,  128,  32.290168, RA: Climb
  32.290100,-110.641168, 6850,  -64,  32.290100, RA: Climb
  32.290029,-110.640228, 6850,    0,  32.290029, RA: Climb
  32.290029,-110.639611, 6825, -128,  32.290029, RA: Climb
  32.290009,-110.639081, 6825, -256,  32.290009, RA: Climb
  32.289982,-110.638546, 6825, -256,  32.289982, RA: Climb
  32.289982,-110.638546, 6825, -512,  32.289982, RA: Climb
  32.289936,-110.637929, 6825, -384,  32.289936, RA: Climb
  32.289936,-110.637481, 6825, -256,  32.289936, RA: Climb
  32.289871,-110.636334, 6825, -320,  32.289871, RA: Climb
  32.289871,-110.635675, 6825, -320,  32.289871, RA: Climb
  32.289871,-110.635291, 6800, -448,  32.289871, RA: Climb
  32.289871,-110.635291, 6800, -448,  32.289871, RA: Climb
  32.289825,-110.634631, 6800, -384,  32.289825, RA: Climb
  32.289825,-110.634631, 6800, -384,  32.289825, RA: Climb
  32.289843,-110.634118, 6800, -384,  32.289843, RA: Climb
  32.289780,-110.632983, 6800, -320,  32.289780, RA: Climb
  32.289796,-110.632044, 6800, -384,  32.289796, RA: Climb
  32.289780,-110.631061, 6775, -768,  32.289780, RA: Climb
  32.289780,-110.631061, 6775, -128,  32.289780, RA: Climb
  32.289734,-110.630017, 6775, -192,  32.289734, RA: Climb
  32.289734,-110.628973, 6775, -384,  32.289734, RA: Climb
  32.289734,-110.627930, 6775, -384,  32.289734, RA: Climb
  32.289734,-110.626886, 6775, -192,  32.289734, RA: Climb
  32.289780,-110.624799, 6775,  320,  32.289780, RA: Climb
  32.289780,-110.624359, 6775,  256,  32.289780, RA: Climb
  32.289871,-110.622931, 6775,    0,  32.289871, RA: Climb
  32.289936,-110.621954, 6775,   64,  32.289936, RA: Climb
  32.290054,-110.620404, 6775,  256,  32.290054, RA: Climb
  32.290237,-110.618976, 6775,  128,  32.290237, RA: Climb
  32.290237,-110.618976, 6775,  320,  32.290237, RA: Climb
  32.290355,-110.618031, 6775,    0,  32.290355, RA: Climb
  32.290494,-110.617022, 6775,  256,  32.290494, RA: Climb
  32.290634,-110.616405, 6800,  256,  32.290634, RA: Climb
  32.290787,-110.615515, 6800,  384,  32.290787, RA: Climb
  32.290970,-110.614471, 6800,  256,  32.290970, RA: Climb
  32.291146,-110.613603, 6800,  256,  32.291146, RA: Climb
  32.291146,-110.613603, 6800,  256,  32.291146, RA: Climb
  32.291286,-110.612986, 6800,  256,  32.291286, RA: Climb
  32.291382,-110.612494, 6800,  384,  32.291382, RA: Climb
  32.291518,-110.611977, 6825,  384,  32.291518, RA: Climb
  32.291611,-110.611505, 6825,  576,  32.291611, RA: Climb
  32.291748,-110.610901, 6825,  512,  32.291748, RA: Climb
  32.291937,-110.610015, 6825,  640,  32.291937, RA: Climb
  32.291937,-110.610015, 6825,  576,  32.291937, RA: Climb
  32.292068,-110.609528, 6850,  512,  32.292068, RA: Climb
  32.292356,-110.608446, 6850,  320,  32.292356, RA: Climb
  32.292572,-110.607550, 6850,  448,  32.292572, RA: Climb
  32.292572,-110.607550, 6850,  384,  32.292572, RA: Climb
  32.292709,-110.606946, 6850,  320,  32.292709, RA: Climb
  32.292847,-110.606342, 6850,  192,  32.292847, RA: Climb
  32.293076,-110.605353, 6850, -128,  32.293076, RA: Climb
  32.293194,-110.604858, 6850, -128,  32.293194, RA: Climb
  32.293287,-110.604466, 6875,  320,  32.293287, RA: Climb
  32.293427,-110.603849, 6875,  256,  32.293427, RA: Climb
  32.293533,-110.603320, 6875,  256,  32.293533, RA: Climb
  32.293671,-110.602716, 6875,  192,  32.293671, RA: Climb
  32.293846,-110.601832, 6875,   64,  32.293846, RA: Climb
  32.293991,-110.601343, 6875,    0,  32.293991, RA: Climb
  32.294079,-110.600823, 6875,    0,  32.294079, RA: Climb
  32.294172,-110.600430, 6875,  128,  32.294172, RA: Climb
  32.294357,-110.599530, 6875,  256,  32.294357, RA: Climb
  32.294540,-110.598541, 6875,  192,  32.294540, RA: Climb
  32.294777,-110.597403, 6900,  256,  32.294777, RA: Climb
  32.294861,-110.596948, 6900,  256,  32.294861, RA: Climb
  32.294998,-110.596289, 6900,  256,  32.294998, RA: Climb
  32.295044,-110.595905, 6900,  128,  32.295044, RA: Climb
  32.295336,-110.593984, 6900,  384,  32.295336, RA: Climb
  32.295456,-110.593048, 6925,  384,  32.295456, RA: Climb
  32.295522,-110.592527, 6925,  256,  32.295522, RA: Climb
  32.295615,-110.591518, 6925,  256,  32.295615, RA: Climb
  32.295639,-110.590961, 6925,  192,  32.295639, RA: Climb
  32.295685,-110.590356, 6925,  320,  32.295685, RA: Climb
  32.295708,-110.589444, 6925,  448,  32.295708, RA: Climb
  32.295731,-110.587445, 6950,  448,  32.295731, RA: Climb
  32.295731,-110.586401, 6950,  384,  32.295731, RA: Climb
  32.295731,-110.585962, 6950,  448,  32.295731, RA: Climb
  32.295685,-110.584973, 6975,  512,  32.295685, RA: Climb
  32.295662,-110.584007, 6975,  512,  32.295662, RA: Climb
  32.295615,-110.583390, 6975,  448,  32.295615, RA: Climb
  32.295593,-110.582501, 7000,  768,  32.295593, RA: Climb
  32.295547,-110.581842, 7000,  832,  32.295547, RA: Climb
  32.295547,-110.581458, 7000,  768,  32.295547, RA: Climb
  32.295502,-110.580414, 7025,  768,  32.295502, RA: Climb
  32.295502,-110.580414, 7025,  576,  32.295502, RA: Climb
  32.295456,-110.579425, 7025,  576,  32.295456, RA: Climb
  32.295382,-110.578289, 7025,  448,  32.295382, Clear of Conflict
  32.295319,-110.572888, 7050, -384,  32.295319, Clear of Conflict
  32.295522,-110.567471, 7000, -128,  32.295522, Clear of Conflict
  32.296967,-110.561847, 6950, -704,  32.296967, Clear of Conflict
  32.297151,-110.561418, 6950, -640,  32.297151, RA: Level Off
  32.297384,-110.560857, 6925, -832,  32.297384, RA: Level Off
  32.297607,-110.560419, 6925, -832,  32.297607, RA: Level Off
  32.297882,-110.559924, 6925, -896,  32.297882, RA: Level Off
  32.297882,-110.559924, 6925, -896,  32.297882, RA: Level Off
  32.298248,-110.559265, 6925, -768,  32.298248, RA: Level Off
  32.298501,-110.558895, 6900, -768,  32.298501, RA: Climb
  32.299013,-110.558110, 6900, -832,  32.299013, RA: Climb
  32.299484,-110.557452, 6875, -832,  32.299484, RA: Climb
  32.299805,-110.557102, 6875, -896,  32.299805, RA: Climb
  32.300446,-110.556354, 6850, -768,  32.300446, RA: Climb
  32.301041,-110.555695, 6850, -704,  32.301041, RA: Climb
  32.301407,-110.555310, 6850, -512,  32.301407, RA: Climb
  32.301760,-110.555028, 6850, -448,  32.301760, RA: Climb
